,game_str,play_id,at_bat,timestamp,player_position,event_code,Season,HomeTeam,AwayTeam,Day,inning,top_bottom,pitcher,pitcher_hand,first_baserunner,second_baserunner,third_baserunner,field_x_1b,field_y_1b,field_x_runner,field_y_runner,distance_from_1b,distance_to_baseline,lead_distance,pitch_label,group_number
1071,1884_026_Vis2AH_Home2A,74,20.0,2342725,1,1,Season_1884,Home2A,Vis2AH,day_026,3.0,bottom,8549.0,Right,993.0,,,58.7694,64.2945,49.6953,78.4608,19.638523537425108,1.205874042175718,19.60146613201183,before,257
1072,1884_026_Vis2AH_Home2A,128,39.0,4251275,1,1,Season_1884,Home2A,Vis2AH,day_026,5.0,bottom,8549.0,Right,993.0,,,59.7804,63.1863,53.7924,74.6862,14.115255867323127,1.4808195758380323,14.037365193789567,pickoff,257
1073,1884_026_Vis2AH_Home2A,129,39.0,4273225,1,6,Season_1884,Home2A,Vis2AH,day_026,5.0,bottom,8549.0,Right,993.0,,,59.9475,61.7214,55.6197,72.4857,11.255762283381781,1.2409405252318744,11.187146695777127,after,257
1074,1884_026_Vis2AH_Home2A,130,39.0,4296425,1,1,Season_1884,Home2A,Vis2AH,day_026,5.0,bottom,8549.0,Right,993.0,,,59.8314,63.7209,54.1941,74.391,13.634783452992574,1.5602769754802173,13.545215227887168,before,258
1075,1884_026_Vis2AH_Home2A,147,43.0,4847325,1,1,Season_1884,Home2A,Vis2AH,day_026,6.0,top,602.0,Right,2702.0,,,59.2701,64.7907,53.4009,76.497,15.797415162297911,2.471255895160249,15.602923447566985,pickoff,258
1076,1884_026_Vis2AH_Home2A,148,43.0,4872025,1,6,Season_1884,Home2A,Vis2AH,day_026,6.0,top,602.0,Right,2702.0,,,60.4389,61.8546,56.3994,72.891,11.125682781744231,2.081063551772405,10.929317995807628,after,258
1077,1884_026_Vis2AH_Home2A,149,43.0,4888925,1,6,Season_1884,Home2A,Vis2AH,day_026,6.0,top,602.0,Right,2702.0,,,59.9481,62.9835,56.8848,72.6867,10.690092793329722,2.2839345018106134,10.44326228347441,before,259
1078,1884_026_Vis2AH_Home2A,150,43.0,4904875,1,1,Season_1884,Home2A,Vis2AH,day_026,6.0,top,602.0,Right,2702.0,,,59.5332,64.3959,53.3901,76.8033,16.053869592718133,2.6783087582489298,15.82887839031834,pickoff,259
1079,1884_026_Vis2AH_Home2A,183,50.0,5935875,1,1,Season_1884,Home2A,Vis2AH,day_026,7.0,top,808.0,Right,5625.0,,,59.3088,64.8336,49.029,78.2457,19.923756510507747,0.5799633172316865,19.915313606385048,after,259
1086,1884_026_Vis2AH_Home2A,225,60.0,7542975,1,6,Season_1884,Home2A,Vis2AH,day_026,8.0,top,808.0,Right,5818.0,,,60.9033,62.7516,58.3605,71.0892,8.56123594406789,2.216126807239008,8.269434252972609,before,261
1087,1884_026_Vis2AH_Home2A,226,60.0,7560325,1,1,Season_1884,Home2A,Vis2AH,day_026,8.0,top,808.0,Right,5818.0,,,59.6535,64.3338,51.7404,78.2223,18.1697661363596,2.496896983099996,17.997386113149492,pickoff,261
1088,1884_026_Vis2AH_Home2A,234,63.0,7957690,1,1,Season_1884,Home2A,Vis2AH,day_026,8.0,bottom,9034.0,Right,702.0,,,56.9316,66.0621,54.9372,74.0805,12.938950192732023,1.8724394739926769,12.802749802532034,after,261
1089,1884_026_Vis2AH_Home2A,235,64.0,8030740,1,6,Season_1884,Home2A,Vis2AH,day_026,8.0,bottom,9034.0,Right,492.0,,,59.5074,62.0748,58.2186,69.7764,7.5284271212518155,1.1945131293100344,7.433058139413807,before,262
1090,1884_026_Vis2AH_Home2A,235,64.0,8030740,1,6,Season_1884,Home2A,Vis2AH,day_026,8.0,bottom,9034.0,Right,702.0,,,59.5074,62.0748,58.2186,69.7764,7.5284271212518155,1.1945131293100344,7.433058139413807,pickoff,262
1091,1884_026_Vis2AH_Home2A,236,64.0,8048440,1,1,Season_1884,Home2A,Vis2AH,day_026,8.0,bottom,9034.0,Right,492.0,,,58.416,64.1214,55.0272,73.7022,12.581440961988418,1.6713786810670523,12.469929830775897,after,262
1092,1884_027_Vis2AI_Home2A,30,9.0,968417,1,1,Season_1884,Home2A,Vis2AI,day_027,1.0,bottom,5454.0,Right,495.0,,,57.453,63.1533,54.2373,74.6832,13.84026407009635,1.7959482416293253,13.723245951428128,before,263
1093,1884_027_Vis2AI_Home2A,31,9.0,983367,1,6,Season_1884,Home2A,Vis2AI,day_027,1.0,bottom,5454.0,Right,495.0,,,59.5488,61.4172,57.6975,70.5912,8.494585786840933,1.394221667985523,8.379387425732245,pickoff,263
1094,1884_027_Vis2AI_Home2A,32,9.0,999667,1,1,Season_1884,Home2A,Vis2AI,day_027,1.0,bottom,5454.0,Right,495.0,,,56.9109,63.4167,53.3574,75.2271,14.809363158826237,1.549883611152525,14.728037817777379,after,263
1095,1884_027_Vis2AI_Home2A,33,9.0,1015367,1,1,Season_1884,Home2A,Vis2AI,day_027,1.0,bottom,5454.0,Right,495.0,,,57.3024,63.366,53.9496,74.679,14.012256248013738,1.5878615739614734,13.921997729562257,before,264
1096,1884_027_Vis2AI_Home2A,34,9.0,1030717,1,6,Season_1884,Home2A,Vis2AI,day_027,1.0,bottom,5454.0,Right,495.0,,,60.1554,62.2299,57.0813,71.1777,9.33019951447985,1.366053806005188,9.229654380262499,pickoff,264
1097,1884_027_Vis2AI_Home2A,35,9.0,1044667,1,1,Season_1884,Home2A,Vis2AI,day_027,1.0,bottom,5454.0,Right,495.0,,,57.0219,63.6141,53.5014,75.2121,14.708313172148605,1.6420447127617923,14.616366358684747,after,264
1113,1884_027_Vis2AI_Home2A,141,37.0,4380417,1,1,Season_1884,Home2A,Vis2AI,day_027,5.0,top,549.0,Left,5980.0,,,59.1324,65.1195,53.9232,74.9487,14.241730299721308,1.7581299243291515,14.13279381789667,before,267
1114,1884_027_Vis2AI_Home2A,160,43.0,5028617,1,1,Season_1884,Home2A,Vis2AI,day_027,5.0,bottom,5454.0,Right,495.0,,,57.6315,63.7485,53.9118,75.0801,14.353173142200996,1.8421287023373347,14.23447017257843,pickoff,267
1115,1884_027_Vis2AI_Home2A,161,43.0,5039667,1,6,Season_1884,Home2A,Vis2AI,day_027,5.0,bottom,5454.0,Right,495.0,,,60.7242,62.0385,59.5989,67.9557,5.245209595430856,0.9021908445788244,5.167037389061363,after,267
1116,1884_027_Vis2AI_Home2A,162,43.0,5052317,1,1,Season_1884,Home2A,Vis2AI,day_027,5.0,bottom,5454.0,Right,495.0,,,57.7236,63.5472,54.5277,74.4558,13.484104157488543,1.8435802354809576,13.357480183228565,before,268
1117,1884_027_Vis2AI_Home2A,178,49.0,5661967,1,1,Season_1884,Home2A,Vis2AI,day_027,6.0,top,549.0,Left,5642.0,,,58.2531,64.6905,52.7928,77.4663,16.939771413156674,2.7172532179126585,16.72041837035615,pickoff,268
1118,1884_027_Vis2AI_Home2A,179,49.0,5679917,1,6,Season_1884,Home2A,Vis2AI,day_027,6.0,top,549.0,Left,5642.0,,,60.2823,62.5278,57.0951,72.0891,10.073302279788887,2.0148964829825995,9.869732062364426,after,268
1119,1884_027_Vis2AI_Home2A,180,49.0,5700867,1,1,Season_1884,Home2A,Vis2AI,day_027,6.0,top,549.0,Left,5642.0,,,58.6434,63.7746,49.1034,81.0837,22.043171669476234,2.6227981849218214,21.886579150958482,before,269
1120,1884_028_Vis2AI_Home2A,139,41.0,4510401,1,1,Season_1884,Home2A,Vis2AI,day_028,5.0,top,550.0,Right,4862.0,,,58.8363,64.5318,52.698,74.8284,14.927632717882632,0.8001668476446774,14.906171593535692,pickoff,269
1121,1884_028_Vis2AI_Home2A,140,41.0,4532901,1,6,Season_1884,Home2A,Vis2AI,day_028,5.0,top,550.0,Right,4862.0,,,60.3123,62.1444,56.1129,71.5902,10.248368770199473,0.9647575811241469,10.202857700647566,after,269
1122,1884_028_Vis2AI_Home2A,141,41.0,4547101,1,6,Season_1884,Home2A,Vis2AI,day_028,5.0,top,550.0,Right,4862.0,,,60.261,62.2908,55.9632,71.8794,10.567391097144084,1.0607798324098743,10.514014492435917,before,270
1123,1884_028_Vis2AI_Home2A,142,41.0,4562851,1,1,Season_1884,Home2A,Vis2AI,day_028,5.0,top,550.0,Right,4862.0,,,58.8945,64.524,52.9824,75.1371,14.97655615186616,1.2193921676078079,14.926832112393335,pickoff,270
1127,1884_028_Vis2AI_Home2A,240,67.0,7986801,1,1,Season_1884,Home2A,Vis2AI,day_028,7.0,top,437.0,Right,8054.0,,,59.0313,63.3213,52.8597,76.233,15.908107401259276,1.9002617528756527,15.794204201559447,after,270
1134,1884_029_Vis2AI_Home2A,38,11.0,1025150,1,6,Season_1884,Home2A,Vis2AI,day_029,2.0,top,961.0,Left,4862.0,,,60.4881,62.496,55.2837,73.9974,12.66932233586311,2.06124500266493,12.500519888748178,before,272
1135,1884_029_Vis2AI_Home2A,39,11.0,1063034,1,1,Season_1884,Home2A,Vis2AI,day_029,2.0,top,961.0,Left,4862.0,,,58.9806,64.4607,52.1091,78.6144,18.272175627713306,3.0347052622149437,18.01840631525122,pickoff,272
1136,1884_029_Vis2AI_Home2A,40,11.0,1078445,1,1,Season_1884,Home2A,Vis2AI,day_029,2.0,top,961.0,Left,4862.0,,,57.5379,66.084,52.5141,78.2652,17.754402773678414,3.078655102869617,17.4854425339359,after,272
1140,1884_037_Vis2AJ_Home2A,150,39.0,4460791,1,1,Season_1884,Home2A,Vis2AJ,day_037,5.0,bottom,3032.0,Right,495.0,,,59.1624,62.4201,54.6693,74.0223,13.05263681330328,1.6406104272225543,12.949120634471232,before,274
1141,1884_037_Vis2AJ_Home2A,151,39.0,4476829,1,6,Season_1884,Home2A,Vis2AJ,day_037,5.0,bottom,3032.0,Right,495.0,,,59.8056,62.4885,56.7156,71.436,9.755449931192311,1.2863944831898504,9.670263315629972,pickoff,274
1142,1884_037_Vis2AJ_Home2A,152,39.0,4495573,1,1,Season_1884,Home2A,Vis2AJ,day_037,5.0,bottom,3032.0,Right,495.0,,,59.6559,62.5242,53.5734,75.0147,14.508709234456388,1.554982171274418,14.425140349300548,after,274
1143,1884_037_Vis2AJ_Home2A,153,39.0,4510159,1,6,Season_1884,Home2A,Vis2AJ,day_037,5.0,bottom,3032.0,Right,495.0,,,60.4311,62.1942,56.3667,71.493,10.013725874518428,1.0775783680589992,9.955577871258463,before,275
1144,1884_037_Vis2AJ_Home2A,154,39.0,4527880,1,1,Season_1884,Home2A,Vis2AJ,day_037,5.0,bottom,3032.0,Right,495.0,,,58.6776,62.4012,54.1686,74.4567,13.70228626361309,1.5881581486220175,13.609937639275406,pickoff,275
1145,1884_038_Vis2AJ_Home2A,16,4.0,348788,1,1,Season_1884,Home2A,Vis2AJ,day_038,1.0,top,549.0,Left,5044.0,,,57.5343,65.8557,53.283,75.4497,15.030077281571113,1.6529031313976221,14.938913425286863,after,275
1149,1884_038_Vis2AJ_Home2A,81,19.0,2335788,1,6,Season_1884,Home2A,Vis2AJ,day_038,3.0,top,549.0,Left,7060.0,,,60.2097,62.8788,57.5121,69.8085,7.983357856190586,0.7132555382005114,7.951431896031447,before,277
1150,1884_038_Vis2AJ_Home2A,82,19.0,2352138,1,1,Season_1884,Home2A,Vis2AJ,day_038,3.0,top,549.0,Left,7060.0,,,58.6005,65.2314,54.5931,74.2266,13.261473190034359,1.7295159383381535,13.14821074477567,pickoff,277
1151,1884_038_Vis2AJ_Home2A,252,63.0,7823688,1,1,Season_1884,Home2A,Vis2AJ,day_038,8.0,top,305.0,Right,5044.0,,,65.8236,84.8157,49.6155,81.2826,21.893825499669994,3.1273997775399303,21.66930930236225,after,277
1158,1884_041_Vis2AK_Home2A,9,3.0,195953,1,1,Season_1884,Home2A,Vis2AK,day_041,1.0,top,819.0,Right,8698.0,,,58.9455,64.4679,52.4286,76.1589,16.11749915991932,1.5409165395718163,16.04367025926655,before,279
1159,1884_041_Vis2AK_Home2A,10,3.0,212053,1,6,Season_1884,Home2A,Vis2AK,day_041,1.0,top,819.0,Right,8698.0,,,60.7173,62.6427,54.8799,72.075,11.421066719444381,0.4254817832810286,11.413138493074376,pickoff,279
1160,1884_041_Vis2AK_Home2A,11,3.0,235753,1,1,Season_1884,Home2A,Vis2AK,day_041,1.0,top,819.0,Right,8698.0,,,58.7277,64.4463,53.6547,74.721,14.228476414922298,1.4070328519749726,14.158735806683563,after,279
1161,1884_041_Vis2AK_Home2A,64,18.0,1929903,1,1,Season_1884,Home2A,Vis2AK,day_041,2.0,bottom,9433.0,Left,513.0,,,59.7141,62.9859,56.6583,70.023,8.706849021890752,0.25485165389477704,8.703118436773513,before,280
1162,1884_041_Vis2AK_Home2A,65,18.0,1946053,1,6,Season_1884,Home2A,Vis2AK,day_041,2.0,bottom,9433.0,Left,513.0,,,60.7125,62.5872,57.0999,69.7866,8.234815575955546,0.4039853788067035,8.224900205091274,pickoff,280
1163,1884_041_Vis2AK_Home2A,66,18.0,1965103,1,6,Season_1884,Home2A,Vis2AK,day_041,2.0,bottom,9433.0,Left,513.0,,,60.4245,62.3163,57.72,69.3492,7.497637270500618,0.5394714109170862,7.478204011445735,after,280
1173,1884_041_Vis2AK_Home2A,172,49.0,5411653,1,6,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,60.9693,62.3871,55.6077,70.4484,9.745115589360655,0.19601208258711109,9.743144108216809,before,282
1174,1884_041_Vis2AK_Home2A,173,49.0,5433403,1,1,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,60.2868,62.6106,49.4505,78.117,19.543983709827433,0.7902757672101925,19.527999474133555,pickoff,282
1175,1884_041_Vis2AK_Home2A,174,49.0,5464653,1,1,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,60.3327,62.973,53.1948,74.2803,14.187951336609519,0.7701206794808031,14.167034879219994,after,282
1176,1884_041_Vis2AK_Home2A,175,50.0,5496553,1,6,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,60.9942,62.4996,55.4049,71.3169,10.507942406579893,0.2683077300184699,10.504516389725534,before,283
1177,1884_041_Vis2AK_Home2A,176,50.0,5517553,1,1,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,60.0234,63.0837,49.3515,78.2181,19.685380663324754,0.7905681351379734,19.669499583967674,pickoff,283
1178,1884_041_Vis2AK_Home2A,178,50.0,5575453,1,1,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,59.7984,63.2355,52.7697,75.0726,15.064737928354406,1.0225059259503002,15.029997022002243,after,283
1179,1884_041_Vis2AK_Home2A,179,50.0,5603203,1,6,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,60.7155,62.6037,55.8699,71.0622,10.005723104803572,0.4212960841710554,9.996849726762035,before,284
1180,1884_041_Vis2AK_Home2A,180,50.0,5627003,1,6,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,61.0749,62.3964,55.5105,71.1087,10.283934555412143,0.19763125403175275,10.28203539322005,pickoff,284
1181,1884_041_Vis2AK_Home2A,181,50.0,5650503,1,1,Season_1884,Home2A,Vis2AK,day_041,6.0,bottom,2806.0,Right,513.0,,,60.4803,62.3025,49.7427,78.0669,19.311440000683536,0.9635001886980487,19.287389203476426,after,284
1182,1884_043_Vis2AK_Home2A,32,8.0,777517,1,1,Season_1884,Home2A,Vis2AK,day_043,1.0,bottom,5338.0,Right,495.0,,,58.3725,63.8124,51.738,77.1699,17.338026358556498,1.757324755676235,17.248738148429506,before,285
1183,1884_043_Vis2AK_Home2A,33,8.0,793555,1,6,Season_1884,Home2A,Vis2AK,day_043,1.0,bottom,5338.0,Right,495.0,,,59.8815,62.2722,56.3565,72.1659,10.555705711130825,1.5420904283523496,10.442455658071237,pickoff,285
1184,1884_043_Vis2AK_Home2A,34,8.0,809923,1,1,Season_1884,Home2A,Vis2AK,day_043,1.0,bottom,5338.0,Right,495.0,,,56.6094,64.629,47.6415,80.6085,22.607272601974792,1.2472300114020594,22.572841907891398,after,285
1185,1884_057_Vis2AL_Home2A,4,2.0,73004,1,1,Season_1884,Home2A,Vis2AL,day_057,1.0,top,549.0,Left,4648.0,,,58.0932,65.0478,54.7407,73.4553,12.561637575571105,1.293985322143601,12.49481254625602,before,286
1186,1884_057_Vis2AL_Home2A,5,2.0,91204,1,6,Season_1884,Home2A,Vis2AL,day_057,1.0,top,549.0,Left,4648.0,,,59.7108,62.187,57.6696,68.8005,7.1233972520139535,0.11882842200917434,7.122406069308514,pickoff,286
1187,1884_057_Vis2AL_Home2A,6,2.0,108304,1,1,Season_1884,Home2A,Vis2AL,day_057,1.0,top,549.0,Left,4648.0,,,57.3915,65.808,55.1898,72.492,11.531390204134107,0.9388211805436725,11.493109885099098,after,286
1191,1884_057_Vis2AL_Home2A,118,37.0,3812874,1,1,Season_1884,Home2A,Vis2AL,day_057,4.0,bottom,8399.0,Left,737.0,,,57.7083,63.8808,53.3181,74.8482,14.539825956661245,1.2562059171215865,14.485457726416133,before,287
1192,1884_057_Vis2AL_Home2A,119,37.0,3831924,1,6,Season_1884,Home2A,Vis2AL,day_057,4.0,bottom,8399.0,Left,737.0,,,58.6902,62.8725,59.9796,69.3339,6.259598818614497,2.1399321495362207,5.882454229773598,pickoff,287
1193,1884_057_Vis2AL_Home2A,120,37.0,3850424,1,1,Season_1884,Home2A,Vis2AL,day_057,4.0,bottom,8399.0,Left,737.0,,,55.6068,64.9974,55.4262,71.9469,10.962729680604186,0.7252024489415937,10.93871671897801,after,287
1194,1884_057_Vis2AL_Home2A,126,39.0,4098524,1,1,Season_1884,Home2A,Vis2AL,day_057,5.0,top,549.0,Left,3387.0,,,58.407,65.2458,50.1753,76.9662,18.20615798377022,0.500236686691978,18.199284375691466,before,288
1195,1884_057_Vis2AL_Home2A,127,39.0,4122774,1,6,Season_1884,Home2A,Vis2AL,day_057,5.0,top,549.0,Left,3387.0,,,59.7948,61.9797,57.405,69.0093,7.457211777199299,0.07655201965192149,7.456818844405913,pickoff,288
1196,1884_057_Vis2AL_Home2A,128,39.0,4142824,1,6,Season_1884,Home2A,Vis2AL,day_057,5.0,top,549.0,Left,3387.0,,,59.5476,62.8314,56.8023,70.0872,8.657263143164812,0.4025416281187284,8.647899477192794,after,288
1203,1884_057_Vis2AL_Home2A,242,69.0,7801374,1,1,Season_1884,Home2A,Vis2AL,day_057,8.0,bottom,6051.0,Left,471.0,,,57.8625,63.8622,56.2407,73.7682,11.94852123611955,2.5829282440478334,11.666003660898612,before,290
1207,1884_057_Vis2AL_Home2A,259,72.0,8526074,1,1,Season_1884,Home2A,Vis2AL,day_057,9.0,top,949.0,Right,3387.0,,,58.4025,64.7115,51.66,75.0999,15.829583317636638,0.25038473469887934,15.827602961112904,pickoff,290
1208,1884_057_Vis2AL_Home2A,260,72.0,8557424,1,6,Season_1884,Home2A,Vis2AL,day_057,9.0,top,949.0,Right,3387.0,,,59.9304,61.8813,56.5326,70.8486,9.409301818944911,0.7440688040857073,9.379835943916422,after,290
1218,1884_058_Vis2AL_Home2A,208,58.0,6836514,1,1,Season_1884,Home2A,Vis2AL,day_058,7.0,bottom,9884.0,Right,993.0,,,57.363,63.7125,50.7972,76.848,17.69987683120987,0.8608043765398901,17.678932537495857,before,294
1219,1884_058_Vis2AL_Home2A,209,58.0,6852864,1,6,Season_1884,Home2A,Vis2AL,day_058,7.0,bottom,9884.0,Right,993.0,,,59.7879,62.6067,54.5769,72.6483,12.049858028209297,0.6113836146561372,12.03433789519515,pickoff,294
1220,1884_058_Vis2AL_Home2A,210,58.0,6870214,1,1,Season_1884,Home2A,Vis2AL,day_058,7.0,bottom,9884.0,Right,993.0,,,57.8853,63.2415,46.4667,81.3705,23.95848632823034,0.9438042658509243,23.93988931987284,after,294
1221,1884_059_Vis2AL_Home2A,17,5.0,480751,1,1,Season_1884,Home2A,Vis2AL,day_059,1.0,bottom,2412.0,Right,993.0,,,56.604,63.5208,52.2399,75.5376,15.76294876506296,0.9707584854260219,15.733028371326776,before,295
1222,1884_059_Vis2AL_Home2A,18,5.0,502001,1,6,Season_1884,Home2A,Vis2AL,day_059,1.0,bottom,2412.0,Right,993.0,,,58.3749,64.2564,55.1574,72.504,11.561379102857929,0.9241321110439956,11.524385736399898,pickoff,295
1223,1884_059_Vis2AL_Home2A,19,5.0,519051,1,1,Season_1884,Home2A,Vis2AL,day_059,1.0,bottom,2412.0,Right,993.0,,,57.7185,63.1731,52.1175,76.743,16.76760314564964,1.7286148561779686,16.678261478013845,after,295
1224,1884_059_Vis2AL_Home2A,159,43.0,5014714,1,1,Season_1884,Home2A,Vis2AL,day_059,6.0,top,456.0,Right,3710.0,,,58.8828,64.7769,49.7022,77.343,18.804519186621075,0.4270797107251582,18.79966874071687,before,296
1225,1884_059_Vis2AL_Home2A,160,43.0,5049564,1,6,Season_1884,Home2A,Vis2AL,day_059,6.0,top,456.0,Right,3710.0,,,60.6585,65.4417,56.1657,71.0088,9.76946559080894,0.5947737509718969,9.751343605634798,pickoff,296
1226,1884_059_Vis2AL_Home2A,161,43.0,5070064,1,1,Season_1884,Home2A,Vis2AL,day_059,6.0,top,456.0,Right,3710.0,,,60.2958,63.5787,53.9871,74.5299,13.871836663542428,1.5100633097252703,13.78940032128379,after,296
1230,1884_060_Vis2AL_Home2A,121,34.0,3720833,1,1,Season_1884,Home2A,Vis2AL,day_060,4.0,bottom,6762.0,Right,513.0,,,57.8418,63.0666,52.2018,75.051,15.424589337807344,0.6024255875508735,15.412820626071788,before,298
1231,1884_060_Vis2AL_Home2A,122,34.0,3749283,1,6,Season_1884,Home2A,Vis2AL,day_060,4.0,bottom,6762.0,Right,513.0,,,59.259,62.4993,55.635,71.1831,10.253359576743613,0.33856837047048094,10.247768248185404,pickoff,298
1232,1884_060_Vis2AL_Home2A,123,34.0,3765133,1,1,Season_1884,Home2A,Vis2AL,day_060,4.0,bottom,6762.0,Right,513.0,,,58.1901,63.2403,49.8012,77.4075,18.784083307151295,0.54289316735534,18.776236382694982,after,298
1233,1884_060_Vis2AL_Home2A,165,45.0,5048533,1,1,Season_1884,Home2A,Vis2AL,day_060,6.0,top,437.0,Right,4415.0,,,58.2564,66.39,50.0094,78.6222,19.557256995805936,1.543001396334524,19.496293183344108,before,299
1234,1884_060_Vis2AL_Home2A,166,45.0,5073233,1,6,Season_1884,Home2A,Vis2AL,day_060,6.0,top,437.0,Right,4415.0,,,60.6378,62.5077,56.1846,72.1839,10.672364703757074,1.4321388435058915,10.575837872382568,pickoff,299
1235,1884_060_Vis2AL_Home2A,167,45.0,5096383,1,1,Season_1884,Home2A,Vis2AL,day_060,6.0,top,437.0,Right,4415.0,,,57.8466,64.7571,51.7128,77.964,17.979794543876185,2.29611719992364,17.83257854726048,after,299
1263,1884_063_Vis2AM_Home2A,91,26.0,2692156,1,1,Season_1884,Home2A,Vis2AM,day_063,4.0,bottom,4785.0,Right,492.0,,,57.3465,63.4134,53.4999,77.454,16.531025739802107,3.21282085189894,16.215813090425133,before,303
1264,1884_063_Vis2AM_Home2A,92,27.0,2703640,1,6,Season_1884,Home2A,Vis2AM,day_063,4.0,bottom,4785.0,Right,492.0,,,60.201,63.3123,55.7136,72.9555,11.572639682025876,1.6372822705885213,11.456233935129664,pickoff,303
1265,1884_063_Vis2AM_Home2A,93,26.0,2718688,1,1,Season_1884,Home2A,Vis2AM,day_063,4.0,bottom,4785.0,Right,492.0,,,57.5385,63.3018,53.1624,76.7061,16.10633909272992,2.447800204896513,15.919247253777696,after,303
1266,1884_063_Vis2AM_Home2A,94,26.0,2733373,1,1,Season_1884,Home2A,Vis2AM,day_063,4.0,bottom,4785.0,Right,492.0,,,58.2381,62.8578,54.114,75.5094,14.579293959585286,2.2872973639900227,14.398752832404767,before,304
1267,1884_063_Vis2AM_Home2A,95,27.0,2748289,1,6,Season_1884,Home2A,Vis2AM,day_063,4.0,bottom,4785.0,Right,492.0,,,59.9898,62.2218,56.8263,71.2743,9.559686196732605,1.2519566963467432,9.47735219407153,pickoff,304
1268,1884_063_Vis2AM_Home2A,96,26.0,2762446,1,1,Season_1884,Home2A,Vis2AM,day_063,4.0,bottom,4785.0,Right,492.0,,,57.7155,63.5121,54.1125,75.8907,14.892219671358594,2.5535656699597356,14.671656658646391,after,304
1284,1884_071_Vis2AN_Home2A,143,44.0,4969620,1,1,Season_1884,Home2A,Vis2AN,day_071,6.0,bottom,5461.0,Left,993.0,,,60.1011,63.3645,54.7389,73.2927,12.436135513092477,1.1786993898032658,12.380150816871225,before,307
1285,1884_071_Vis2AN_Home2A,144,44.0,4986320,1,1,Season_1884,Home2A,Vis2AN,day_071,6.0,bottom,5461.0,Left,993.0,,,57.5946,64.0221,54.8643,73.1199,12.222950973476085,1.1469608530444766,12.169018501982132,pickoff,307
1286,1884_071_Vis2AN_Home2A,145,44.0,5004120,1,6,Season_1884,Home2A,Vis2AN,day_071,6.0,bottom,5461.0,Left,993.0,,,59.3715,65.6463,55.6236,71.8533,10.763354395819176,0.800331751569406,10.73355798127675,after,307
1287,1884_071_Vis2AN_Home2A,146,44.0,5018270,1,1,Season_1884,Home2A,Vis2AN,day_071,6.0,bottom,5461.0,Left,993.0,,,60.2565,63.5649,55.9917,72.1971,10.799521160681156,1.3038480071318743,10.72052413244326,before,308
1291,1884_071_Vis2AN_Home2A,210,62.0,7443670,1,1,Season_1884,Home2A,Vis2AN,day_071,9.0,top,943.0,Right,4358.0,,,60.6957,61.7004,55.7052,73.0224,11.631522032820987,1.6781977948934457,11.509820022972333,pickoff,308
1292,1884_071_Vis2AN_Home2A,211,62.0,7468370,1,6,Season_1884,Home2A,Vis2AN,day_071,9.0,top,943.0,Right,4358.0,,,60.885,62.5065,55.9653,73.3035,11.71057164872834,2.060745242811396,11.527827956047497,after,308
1305,1884_072_Vis2AN_Home2A,97,31.0,3305482,1,1,Season_1884,Home2A,Vis2AN,day_072,5.0,top,893.0,Right,8534.0,,,60.351,61.3365,55.5633,71.8308,10.785327233329545,0.7415601189960095,10.759803535377147,before,312
1306,1884_072_Vis2AN_Home2A,120,37.0,4048742,1,1,Season_1884,Home2A,Vis2AN,day_072,5.0,bottom,2813.0,Right,637.0,,,58.7607,63.1716,55.5237,72.6843,11.47130037005395,1.311731424350032,11.396056021728418,pickoff,312
1313,1884_073_Vis2AN_Home2A,21,5.0,547248,1,6,Season_1884,Home2A,Vis2AN,day_073,1.0,bottom,6704.0,,513.0,,,57.0279,63.9024,54.9822,72.2853,11.5094646673944,0.6458718822925226,11.491328314936617,after,312
